uid,sags_id,page_id,link,text_data,emner,sags_register_refs
12020,147-1890,18900417_78-10,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=10,"Fra Statsbanedriftens side rejtes spørgsmaal om ophør af den omhandlede extra-vognkjørsel som forbunden med far for den offentlige sikkerhed, og at det vel dengang blev anset for rettest at lade den vedblive og til den ende at forlægge holdepladsen , men at det alene skete af hensyn til befolkningens formodede interesse for farten, hvorfor der heller ikke vil være noget fra Banenrnes side til hindrer for at imødekomme det nu foreliggende andragende, saafremt det kan antages, at de af Vognmændene i andragendet tilbudte foranstaltninger i rimelig grad ville fyldestgjøre det øjemed, hvori extra-togkjørselen er bleven holdt i gang.
Med hensyn til førstnævnte andragende blev det under sagens drøftelse gjort gjældende, at anvisning af holdeplads ikke henhørte under Byraadets omraade, men var underlagt Politimesteren, men da Byraadet dog maatte erkjende, at forholdene for Vognmændene i væsentlig grad ville blive forværrede, naar en del af den dem nu anviste holdeplads, som det er bestemt, i en formodentlig ikke fjern fremtid indtages til bebyggelse, besluttede man ikke desto mindre at oversende det paagjældende andragende til Politimesteren med anbefaling af at der anvises andragerne en ny og velbeliggende holdeplads for Kaperkjørselsen til Ris Skov.
Man vedtog derhos at udsætte behandlingen af det til Indenrigsministeriet indgivne andragende, indtil de er modtaget  underretning om, hvilken bestemmelse der er taget af Politimesteren i anførte henseende. (Se mødet den 1ste Maj.)",,1890:87. side: 325#1890:87. side: 501
12021,149-1890,18900417_78-10,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=10,"Fra Udvalget for Skolevædenet forelaa der følgende indstilling af 2den d. M.:
""Da Udvalget i anledning af Borgerpigeskolens overflytning til den tidligere Drengeskoles bygning foretog et eftersyn for at afgjøre, hvilke forandringer og reparationer de vilde være nødvendige, viste det sig, at afløbsforholdene var meget mangelfulde, idet der manglede kloak. Dette medførte, at vandet dels blev staaende i skolegaarden og dels, efter at være ført ud til den aabne rendesten i Møllestien, bredte sig over denne, som derdfor til visse tider af Aarert var vanskelig at passere. Ogsaa fra Overlærerens vaskekjælder manglede afløb, saaat vndet hidtil har maattet","Kloakvæsen og Vandafledning.~Kloaker, Kloakanlæg.#Skole- og Undervisningsvæsen.~Borgerpigeskolen.",1890:87. side: 325#1890:87. side: 501
12022,149-1890,18900417_78-11,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=11,"bæres op fra denne og heldes ud i en rende, som fører til Møllestien. 
Da Udvalget ansaa det for nødvendigt, at der raadedes bod paa disse ulemper, anmodede det Stadsingeniøren om at fremkomme med et overslag over bekostningen ved anlæggelsen af en kloak. Svaret herpaa vedlægges, og som det deraf vil sees, anslaas udgiften til ca. 400 Kr. Man udbeder sig af det ærede Byraads bemyndigelse til at lade nævnte arbejde udføre.""
Byraadet meddelte den begjærte bemyndigelse og bevilgede exstraordinært det til arbejdets udførelse medgaaende udgifter, der ere anslaaede til 400 Kr., til afholdelse paa indeværende Aars budget.",,"1890:88. side: 143#1890:88,122,138,149, side: 489"
12023,151-1890,18900417_78-11,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=11,"Da der ved den Søndre Drenge-Byskole er en timelærer, som siden 1ste November 1889 har havt heldags-gjerning i hovedskolen, vedtog man efter derom gjennem Udvalget for Skolevæsenet modtaget forslag fra Skolekommissionen af 10de d. m. at indgaa til Ministeriet for Kirke- og Undervisnings-væsenet med forestilling om, at er ved Kommunens offentlige Skolevæsen oprettes et nyt lærerembede med følgende indtægter: 300 Kr. i peneløn, 50 Tdr. byg efter Kapitelstaxt, 150 Kr. i husleje-godtgjørelse, 2 favne brænde og andel i skolepenge (ca. 100 Kr.,) ligesom man vedtog at anmode Skoledirektionen om strax at opslaa embedet vakant under forventning af, at Ministeriets tilladelse til sammes oprettelse erholdes. (Se mødet den 12te Juni.)",#Skole- og Undervisningsvæsen.~Lærerpersonalets Ansættelse og Afskedigelse,"1890:88. side: 143#1890:88,122,138,149, side: 489"
12024,153-1890,18900417_78-11,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=11,"Da Murmester Rosenberg i et foreliggende andragende af 15de d. M. havde klaget over, at anlægget af den forbi hans ejendom, Guldbergsgade Nr. 51, førende ""Thunøsti"" havde medført forskjellige ulemper for ham, idet han navnlig var bleven nødsaget til at opsætte et nyt og bekosteligt plankeværk ind imod stien for nogenlunde at kunne beskytte sin gaardsplads og have imod den omkringsværmende gade-ungdoms store uvornhed med stenkast og lign., vedtog man at yde han et bidrag af 60 Kr. til de af ham i den anledning havte udgifter.","Gader.~Gader, Gangstier og Veje i Almindelighed.","1890:88. side: 143#1890:88,122,138,149, side: 489"
12026,154-1890,18900417_78-12,https://storage.googleapis.com/openaws-webonly/18900417_78.pdf#page=12,"Fra Kjøbmand Otto Mønsted var der i skrivelse af 11te d. M. fremkommet forespørgsel om, for hvilken pris og paa hvilke andre betingelser han kunde erholde en gamle Artilleristald ved Sukkerhuset til kjøbs.
I anledning heraf vedtog man at anmode Meden og Jensen Brone om ved vurdering at bestemme, hvad den omhandlede bygning - derunder indbefattet de i og omkring samme anvendte, Brolægnings-væsenet tilhørende brosten - er værd for Kommunen, til hvilken pris andrageren erklærede sig villig til at overtage bygningen.
(Se mødet den 29de Maj.)",Ejendomme og Inventar.,"1890:89,118. side: 90#1890:89. side: 505#1890:89. side: 506"
12037,34-1890,18900424_89-5,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=5,"Da Byraadet ved Forhandling med Snedker N. Christiansen om en af ham attraaet Dispensation fra Byggelovens § 21 (der blev anbefalet af Byraadet i Mødet den 13de Marts d. A. under Sag 93/90 og som er bleven tilstaaet ved Justitsministeriets Skrivelse til Borgmesteren af 11te d. M.) har opnaaet Tilsagn fra Christiansen om, at han selv vil afskaffe den paa hans Pakhus til Gaden i St. Olufsgade anbragte Hejseindretning, hvorefter den i Skrivelse fra Politimesteren af 18de Januar d. A. (se Møderne den 30te f. M. og den 13de Februar) omtalte Benyttelse af fortovet ud for Pakhuset til Holdested for Vogne under Af= og Paalæsning af Varer for Fremtiden vil bortfalde, besluttede man at Tilføje, at de indtil Christiansen har havt Lejlighed til i den allernærmeste Fremtid at foretage det fornødne til, Af= og Paalæsning af Varer til Pakhuset kan foregaa indenfor Ejendommens egne Grænser, vilde man ikke have noget at erindre imod, at Fortovet benyttedes som hidtil.   (Se Mødet den 27de November under Sag 475/90.)",#Bygningsvæsen.~Dispensationer fra Bygningslovgivningen.#Gader.~Færdslen.,"1890:64,82,93. side: 2#1890:93. side: 64#1890:64,82,93. side: 87#1890:30,36,93,229. side: 189#1890:59,93,122. side: 295"
12038,47-1890,18900424_89-5,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=5,"Fra Markudvalget forelaa der Forslag til Konditioner for udlejen af Jordlodderne Nr. 22 og 52 i Møllevangen samt Nr. 1 og 2 i Galgefaldet, hvis Bortleje blev besluttet i Mødet den 13de Marts.
Konditionerne, der ere overensstemmende med de i Almindelighed af Byraadet for Udleje af Jord benyttede Konditioner, bleve tiltraadte alene med en Ændring til § 15, hvorefter Forpagtningen ophører til næste Mikkelsdag, efter at Forpagteren maatte være fraflyttet Byen. (Se Mødet den 12te Juni.)",#Jorder.~Leje af Jordlodder og Grunde.,"1890:64,82,93. side: 2#1890:93. side: 64#1890:64,82,93. side: 87#1890:30,36,93,229. side: 189#1890:59,93,122. side: 295"
12039,101-1890,18900424_89-5,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=5,"Efter Forslag af Udvalget for Vandværket vedtog man ved at tilbagesende det i forrige Møde fra Amtsraadet til Erklæring foreliggende Andragende fra Snedkermester J. P. Sørensen om Tilladelse til at befare Aaen med en Dampbaad, næst at bestride, at der er nogensomhelt Trang hos Publikum til eller overhovedet Anledning til at etablere en Persontrafik som den omhandlede paa Aaen, at bemærke, at denne, der gjennem Vandværket er den eneste Kilde til Byens Forsyning med Drikkevand - efter den sidste Opgjørelse pr. 3dje Marts d. A. ere",Aaen~Aaen i almindelighed#Dampskibsfart.,"1890:64,82,93. side: 2#1890:93. side: 64#1890:64,82,93. side: 87#1890:30,36,93,229. side: 189#1890:59,93,122. side: 295"
12040,101-1890,18900424_89-6,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=6,"af Byens 2331 Huse 2072 forsynede med Vandindlæg, medens kun 259 ingen Vandindlæg have - allerede nu frembyde saa gunstige Betingelser for sin Afbenyttelse i saa Henseende, at man maa nære den største Betænkelighed ved at se Forholdene yderligere vanskeliggjorte, hvilket utvivlsom vilde finde sted naar den omhandlede Dampsbaadstrafik blev etableret. Forinden Aarhus Vandmølle blev nedlagt, fandt der nemlig hvert Aar en betydelig Opstemning af Vandet Sted foran Slusebroen, hvorved der bevirkedes en stærk Udskyldning af Aaløbet, idet Vandstandens Niveau hvert Foraar ved Aabning af Sluserne paa ganske kort Tid blev sænket flere Fod, men siden Vandmøllen efter Overenskomst med de deri interesserede Lodsejere blev nedlagt, finder en saadan Udskyldning kun Sted ved Tøbrud eller efter stærkt Nedslag, hvoraf Følgen er , at Dybden i Aaen og Brabrand Sø ved Ansamling af Plantevæxt og Mudder er bleven stærkt formindsket. Skulde en Afbenyttelse af Aaløbet som den paatænkte blive tilladt, vilde det uagtet Dampbaadens ringe Dybtgaaende dog ikke kunne undgaas, at Skruens Bevægelse satte Vandet i et saadant Røre, at det i samme værende Bundfald i stor Mængde vilde blive ført ind i Vandværkets Bassiner, hvad der ikke alene vilde fordyre og besværliggøre Vandværkets Drift, der særlig om Sommeren er meget kostbar, idet Vandforbruget i denne Aarstid til Tider er steget til 50,000 Tønder i Døgnet, men ogsaa kunde faa en skadelig Indflydelse paa Drikkevandets Godhed og derved antage en for Kommunens Velfærd i det hele taget truende Skikkelse.
Da man derhos maatte formene, at de i Lov nr. 63 af 23de Maj 1880 2det Afsnit om Vands Afbenyttelse nedlagte Principper talte for Byraadets Opfattelse, vedtog man paa det bestemte at fraraade, at den attraaede Tilladelse meddeles.",,"1890:94,192,238. side: 98#1890:94,192,238. side: 123#1890:94, side: 568"
12041,130-1890,18900424_89-6,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=6,Efter derom foreliggende Andragende tillodes der Politibetjent P. C. Frizes Enke Vilhelmine Freze en Understøttelse af 40 Kroner.,#Understøttelser.,"1890:94,192,238. side: 98#1890:94,192,238. side: 123#1890:94, side: 568"
12042,185-1890,18900424_89-6,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=6,"I Anledning af det Forslag til Lov om Fattig- væsenets Omordning, der har været forlagt Rigsdagen, havde Udvalget for Fattigvæsenet ladet Fattiginspektøren fremstille forskjellige Oplysninger og Beregninger, hvoraf det fremgik, at",Fattigvæsen.~Fattigvæsen i almindelighed.#Foreninger.~Købstadsforeningen.,"1890:94,192,238. side: 98#1890:94,192,238. side: 123#1890:94, side: 568"
12043,185-1890,18900424_89-7,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=7,"Forslaget, hvis det gives Lovskraft, vilde medføre forøgede Udgifter til Fattigvæsenet for Aarhus Kommune, hvad det formentlig ogsaa vilde gjælde for de fleste andre, navnlig større Kjøbstadskommuner, hvorfor Udvalget i Skrivelse af 26de f. M. havde henstillet, om disse Forløb ikke egnede sig til at blive overvejede af Kjøbstadsforeningen.
I Anledning heraf vedtog Byraadet, hvem Sagen allerede forelaa i forrige Møde, i hvilken den imidlertid blev udsat til nærværende Møde, ved at fremsende de foreliggende Oplysninger til Kjøbstadsforeningen at anmode denne om at skjænke Sagen sin Opmærksomhed og eventuelt foretage Skridt til at søge Kjøbstadskommunernes Interesse varetaget.",,"1890:95,104, side: 143#1890:59,95,123. side: 299#1890:95,104. side: 363#1890:95. side: 465#1890:95. side: 570"
12044,156-1890,18900424_89-7,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=7,"Efter Forslag af Udvalget for Markvæsenet approberede Byraadet  Konditioner for Bortlejen af Jagtretten paa Byens Markjorder, hvis udleje blev besluttet i Mødet den 13de Marts under Sag 47/90. (Se Mødet den 12te Juni.)",#Jorder.~Jagtretten på Kommunens Jorder.,"1890:95,104, side: 143#1890:59,95,123. side: 299#1890:95,104. side: 363#1890:95. side: 465#1890:95. side: 570"
12045,159-1890,18900424_89-7,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=7,"Efter derom foreliggende Andragende, der er anbefalet af Udvalget for Gasværket, tilstodes der fhv. Gasværksbestyrer Carl Petersens Enke Petrine Petersen, Overstræde Nr. 14 i Odense, en aarlig Understøttelse paa Gasværkets Budget af 300 Kroner fra Mandens Dødsdag den 14de d. M. at regne.",#Understøttelser.,"1890:95,104, side: 143#1890:59,95,123. side: 299#1890:95,104. side: 363#1890:95. side: 465#1890:95. side: 570"
12046,162-1890,18900424_89-7,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=7,"Fra Udvalget for Anvendelsen  af den indvundne Torveplads forelaa der et af Arkitekt Kühnell udarbejdet forslag til Ordning af Forholdene ved Bispetorvets vestlige Side, til hvilken Konditor Rozzis og Kjøbmand Svendsens Ejendomme støde. Efter dette Forslag skulde der opføres en 8 ½ Alen høj Mur, beklædt med Slyngplanter og med Busketter foran, for Midten af Muren anbringes en Nische til et lille Springvand og for hver Ende af Muren en Kiosk, der kan lejes ud til Udvalg.  Omkostningerne ved Opførelsen af Muren ere anslaaede til 9754 Kr. og til 5754 Kr., hvis man vil lade Kioskerne falde bort. Hvad Leje, der kan udbringes af disse Kiosker, forelaa der ingen Oplysning om fra Udvalget, men det blev under Forhandlingerne anbragt, at man vistnok kunde paaregne en aarlig Lejeindtægt af hver Kiosk af 200 Kroner.","Gader.~Gader, Gangstier og Veje i Almindelighed.#Markeder og Torvedage.~Torvehandel.","1890:95,104, side: 143#1890:59,95,123. side: 299#1890:95,104. side: 363#1890:95. side: 465#1890:95. side: 570"
12047,162-1890,18900424_89-8,https://storage.googleapis.com/openaws-webonly/18900424_89.pdf#page=8,"Efter at Sagen var drøftet, hvorunder det navnlig af J. Jensen Broue blev hævdet, at den foreliggende Plan kun ufuldkomment løfte sin Opgave, at skjule de bagved liggende Bygninger, og derfor var for dyr, blev Sagen udsat til et senere Møde. (Se Mødet den 8de Maj.)",,"1890:28,34,96, side: 347"
12051,147-1890,18900501_97-1,https://storage.googleapis.com/openaws-webonly/18900501_97.pdf#page=1,"Med Hensyn til det i Mødet den 17de f. M. fra en Del Vognmænd foreliggende Andragende om Anvisning af en ny Holdeplads for Kaperkjørslen i Ris Skov var der under G. D. fra Byfogden modtaget en Skrivelse, hvori det udtales, at en bekvem Holdeplads næppe vil kunne opnaas - da hverken Kjørevejen under Skolebakken eller Kystvejen saa lidt som Bispetorvet ere egnede dertil - uden at en Del af Havnepladsen afgives til dette Brug, i hvilken Henseende Byfogden henstiller, at den fornødne Overvejelse finder Sted.
I Anledning deraf besluttede man at indhente Erklæring fra Udvalget for Havnevæsenet.
Hvad angaar den Byraadet afæskede Erklæring over Vognmændenes til Indenrigsministeriet indgivne Andragende om Ophør af Extratogkjørselen til Ris Skov - i hvilken Anledning Ministeriet ved tvende Telegrammer havde underrettet Byraadet om, at det maatte have dettes Erklæring senest Lørdagen den 3dje d. M., da det ellers maatte afgjøre Sagen uden den - vedtog man til Ministeriet at udtale, at det formentlig vilde blive et Savn for en meget stor Del af Befolkningen, om den omhandlede Extratogkjørsel skulde bortfalde, et Savn, der langtfra vilde blive afhjulpet ved de af Vognmændene gjorte Tilbud, idet det i saa Henseende ikke er uden Betydning for den mindre bemidlede, navnlig med en større Familie, at Betalingen for Kjørselen vilde blive højere med Vogn, end den er med Bane, ligesom der formentlig heller ikke kan skaffes Garanti for, at en","Jernbanevæsen.~Østbanen.#Kørsel.~Kørsel, Kaperkørsel.#Næringsvæsen.~Forskellige Næringsdrivende (alfabetisk ordnede).","1890:86,97. side: 304#1890:86,97,108,118,122, side: 338#1890:86,97,108,118,122, side: 402"
12052,147-1890,18900501_97-2,https://storage.googleapis.com/openaws-webonly/18900501_97.pdf#page=2,"Forhøjelse af Betalingen for Kaperkjørselen ikke finder Sted tidligere eller senere, navnlig da Byraadet ikke har Myndighed til at opfylde den af Vognmændene i saa Henseende stillede Betingelse om at indrette Holdeplads paa Vejen ved Skolebakken, og Politimesteren efter sin derom afgivne Erklæring ikke agter at give Tilladelse dertil. Det er endvidere af Betydning, at der, naar Vejen ved Skolebakken ikke kan benyttes, ikke i Øjeblikket kan dispeneres over nogen Holdeplads for Kapervogne, som ligger saa bekvemt for Publikum som Banens Holdeplads er for Extratogene, at Kaperkjørselen i Reglen sker med aabne Vogne, medens Extratogene have lukkede Waggoner, og at disse gaa til regelmæssige Tider, medens Kapervognene kun kjøre, naar de have fuld Fragt, og Passagererne altsaa maa vente i ubestemt Tid. Byraadet har i Hele Grund til at tro, at det vilde en Skuffelse for Befolkningen i Almindelighed, naar en enkelt Stands formentlige Interesser skulde berøve den den Behagelighed, som disse Extratog have forskaffet den.
Byraadet kan da heller ikke se, at disse Interesser saa væsentlig krænkes, selv om Extratogkjørselen vedbliver, idet det for en ordentlig Vognmandsforretning vistnok altid maa betragtes som en mere tilfældig Indtægt, Kaperkjørselen giver, om Forretningen overhovedet deltager deri, ligesom man finder det overdrevent, naar de andre Medunderskriveres Existens antages truet står de nævnte Extratogs Indflydelse paa Vognmændenes Interesser. Selv om man ikke fremdrager, at der mellem Underskriverne findes Stabssergenter, Gartnere, en Proppefabrikant, en Bogrrykker, en Landskabsmaler o. s. v., mener man, at Overdrivelsen ogsaa gjælder for de af Vognmændene særlig fremhævede Næringsdrivendes Vedkommende, som Malere, Snedkere m. fl. Idet man derhos vedtog sluttelig at tilføje, at der i de Aar, Extratogskjørselen har været etableret, ikke vides at være foregaaet eller truet med nogen Ulykke for den offentlige Færdsel, hidrørende fra denne Kjørsel, besluttede man varmt at anbefale til Ministeriet, at den omtalte Extratogskjørsel maa vedblive i samme Omfang som hidtil.
En i Overensstemmelse hermed affattet Skrivelse afgik til Indenrigsministeriet den 1ste Maj.
(Se Mødet den 22de Maj.)",,
12054,523-1890,18900501_97-3,https://storage.googleapis.com/openaws-webonly/18900501_97.pdf#page=3,"Paa Skovudvalgets Indstilling vedtoges det indtil videre at tillade Skovfogeden i Ris Skov for egen Regning at lade de unge Ege, som fældes ved Gjennemhugning, afbarke og nyde Indtægten af Barken.",Byraad.,"1890:99,120, side: 217#1890:47,79,99,131,150. side: 232"
12061,8-1890,18900508_99-3,https://storage.googleapis.com/openaws-webonly/18900508_99.pdf#page=3,"Efter Indstilling af Udvalget for Bygninger og Inventar efterbevilgede Byraadet følgende Overskridelser af Kommunens Budget for 1889, nemlig:
Paa Konto II 3 a Vedligeholdelse af Raad- og Arresthusets Bygninger . . . . . . . . . . . . 22 Kr. 09 Ø.
Paa Konto II 3 b Brændsel til Raad-
og Arresthusets bygninger . . . . . . . . 168 Kr. 74 Ø.
Paa Konto II 3 e Rengjøring i det indre
af Raad- og Arresthusets Bygninger . . 61 Kr. 13 Ø.
Paa Konto II 3 i Anskaffelse og 
Vedligeholdelse af Inventar og 
Rekvisitter i Arresthuset . . . . . . . . . . .  32 Kr. 66 Ø.",#Raad- og Arresthus.~Raadhuset.,"1890:21,29,53,101. side: 295#1890:101. side: 413#1890:92,101,107,131,146,159,177,185,186,217,230,237, side: 546"
